feature_id,Adipocyte,Cardiomyocyte,Cycling cells,Endothelial,Fibroblast,Lymphoid,Mast,Myeloid,Neuronal,Pericyte,vSMCs
ENSG00000115425,0.000536062,0.06011326,0.06425856,0.01261468,0.02021236,0.018106868,0.05632629,0.02290797,0.0119646955,0.0041787764,0.03634772
ENSG00000079246,0.50694036,0.78802806,1.0038192,0.42003724,0.45163602,0.4163915,0.461885,0.55435866,0.34404445,0.32711,0.37091264
ENSG00000138375,0.000541929,0.31488627,0.24396853,0.071111076,0.11786508,0.08496306,0.1473321,0.114898905,0.08542778,0.06005457,0.1293219
ENSG00000197756,1.7589866,0.37811974,0.5018131,0.34007,0.31847933,0.36806473,0.40403935,0.30864024,0.3069134,0.35013452,0.3099335
ENSG00000115457,0.34678385,0.09333281,0.038874876,0.06704226,0.016414132,0.030829012,0.00052760786,0.01832007,0.010865557,0.063474156,0.04816733
ENSG00000115461,0.3368778,0.15637973,0.15164421,0.5564933,0.26910642,0.12293766,0.28201005,0.10681657,0.22811805,0.4389599,0.5689759
ENSG00000236886,0.00053643796,0.3836876,0.0005322749,0.009838792,0.009912395,0.0145628005,0.0005422611,0.008023174,0.09148824,0.017038967,0.08707778
ENSG00000233143,0.0005381974,0.06362312,0.00053428416,0.0061130156,0.004649481,0.00053109747,0.05894471,0.0026241364,0.012576637,0.0024881747,0.05136173
ENSG00000231672,0.5253234,0.48214346,0.74787813,0.043320544,0.08329718,0.13522628,0.48641536,0.8554741,0.099258214,0.057421133,0.17533262
ENSG00000079308,3.3828478,3.1963,0.71297383,0.5743926,0.6985496,0.25113553,0.30633765,0.77906275,0.3137379,0.9419211,1.1619289
ENSG00000188282,0.000529681,0.0005218798,0.072798714,0.00045572498,0.00062982127,0.0005312692,0.000539504,0.009681362,0.0005318318,0.0005133914,0.00054049195
ENSG00000163466,0.31619614,0.3771848,0.90479577,0.35900804,0.328509,0.5993098,0.65331507,0.61595076,0.17593561,0.2921172,0.31542686
ENSG00000127837,0.0005378793,0.065116115,0.1535548,0.042316064,0.04791091,0.00051993364,0.055532645,0.03467682,0.036192253,0.052637883,0.06527416
ENSG00000127838,0.52423704,0.1655908,0.14386036,0.06212961,0.07323532,0.016677609,0.08635226,0.17440806,0.09965327,0.045219474,0.0563525
ENSG00000135926,1.0101031,0.13892436,0.26196432,0.100730576,0.09712733,0.022571621,0.18402253,0.15055977,0.11472995,0.056293383,0.07859231
ENSG00000018280,0.00053071324,0.00817335,0.4599185,0.003783042,0.0030113745,0.01854359,0.089203365,0.8879985,0.01879195,0.008281487,0.0005380831
ENSG00000144579,0.49691,0.15610465,0.26763237,0.11002438,0.114980556,0.07863296,0.18046495,0.09522249,0.08538483,0.13126837,0.08359656
ENSG00000135913,0.49497402,0.5472947,0.6276465,0.13822468,0.18778205,0.1587788,0.18328539,0.19722933,0.2419422,0.15627214,0.24857664
ENSG00000144580,0.0005317656,0.5475661,0.21949327,0.08902908,0.11516292,0.09878454,0.11760854,0.08042055,0.07777253,0.08934505,0.14819871
ENSG00000115568,0.33256716,0.11060654,0.17647327,0.03565856,0.03784737,0.05869799,0.05404666,0.04946995,0.022135153,0.023725476,0.046509437
ENSG00000074582,0.32919794,0.060034696,0.00053208147,0.010032862,0.012731289,0.011133785,0.05762439,0.022442784,0.017586036,0.012525859,0.00053590187
ENSG00000163481,0.00053128274,0.051408447,0.038023602,0.014352317,0.021413045,0.017302828,0.0005235966,0.02540479,0.031313423,0.0125779,0.027208144
ENSG00000135912,0.000542179,0.03017679,0.037190452,0.019429376,0.114078216,0.016949048,0.05716082,0.034226958,0.06803851,0.019123683,0.026621822
ENSG00000135929,0.00054284814,0.044588648,0.06304969,0.031174904,0.29283324,0.028192563,0.00052744587,0.06815115,0.137715,0.043175127,0.24798173
ENSG00000115596,0.0005342191,0.0007381586,0.00053110416,0.0013753838,0.0008469442,0.013836944,0.062538564,0.0029319816,0.13036542,0.044443388,0.04400179
ENSG00000286606,0.0005263985,0.00049745425,0.00051512464,0.0004502821,0.00088618876,0.013742276,0.00053343206,0.00050266285,0.0005258815,0.0004920365,0.00051858544
ENSG00000187736,0.5251887,0.049775533,0.063454024,0.034563128,0.06820085,0.023727383,0.057386827,0.037873056,0.030852698,0.04717238,0.09004872
ENSG00000115649,0.000531403,0.061224855,0.00053175277,0.012099063,0.018146247,0.029480325,0.0005433146,0.017698435,0.015473378,0.015910946,0.048512746
ENSG00000158552,0.0005329129,0.040366936,0.03839619,0.026625803,0.025320329,0.012659169,0.12246435,0.033916853,0.024091663,0.016638456,0.055554517
ENSG00000115657,0.00053685403,0.04525736,0.00053335156,0.0040400666,0.035315506,0.0005312797,0.00054253463,0.0078186905,0.018750155,0.012555038,0.00053202227
ENSG00000198925,0.0005320264,0.070640944,0.0005407579,0.015040926,0.0198516,0.038324766,0.055555783,0.02142782,0.03809551,0.007461062,0.026482023
ENSG00000163516,0.00053361815,0.15570316,0.000537852,0.024468921,0.026032569,0.051637825,0.00053179334,0.045302026,0.022120142,0.021610532,0.055948522
ENSG00000243910,0.0005301668,0.00086980604,0.00052442314,0.0010179937,0.00039773143,0.0005361864,0.00053579744,0.0005027066,0.00053063495,0.00049698085,0.000535356
ENSG00000135924,0.5080715,0.16696148,0.0005303019,0.020580504,0.019396003,0.030020421,0.0005367206,0.023155568,0.051538195,0.029334841,0.02466951
ENSG00000123992,0.0005302512,0.12081222,0.038217478,0.054055743,0.07208402,0.030817775,0.084500656,0.048731487,0.022578537,0.035849925,0.035639767
ENSG00000175084,0.4835116,4.897265,0.4863341,0.4721646,0.39369562,0.57849467,0.42072037,0.4953495,0.48427922,0.43122518,0.5151742
ENSG00000072195,0.0005409871,0.94498414,0.03703659,0.014354924,0.014798807,0.01620223,0.00054397667,0.014388243,0.016506238,0.007952025,0.20908229
ENSG00000123989,0.00053903577,0.09259136,0.060569484,0.015109941,0.035673603,0.012241984,0.0005384571,0.0088175535,0.03159808,0.018435074,0.0005331083
ENSG00000124006,0.5003079,0.6218785,0.059713896,0.01727502,0.060645934,0.02976677,0.054865975,0.020002808,0.030081682,0.04776953,0.08506641
ENSG00000144589,0.00053330086,0.05760046,0.06230312,0.005875602,0.021419402,0.018541364,0.00052989734,0.015073268,0.011559632,0.0070790714,0.02802384
ENSG00000114923,0.30830353,1.7934504,0.057507824,0.03957641,0.038978674,0.07811024,0.05269851,0.034897964,0.07600917,0.041745022,0.043518275
ENSG00000267919,0.00053652027,0.0824907,0.040511902,0.0017833353,0.0009208163,0.00053341716,0.058742914,0.0041020005,0.000520588,0.003511584,0.00053445995
ENSG00000227308,0.0005308962,0.0015488791,0.0005328665,0.0004439897,0.0006996369,0.0005263608,0.00052652357,0.0005065318,0.0005298229,0.00050508155,0.0005416458
ENSG00000239498,0.0005337265,0.25844118,0.038275298,0.005442533,0.0062755393,0.016333306,0.05752234,0.0035898604,0.011314023,0.009360209,0.027742637
ENSG00000236451,0.0005447079,0.23858763,0.038498104,0.0029241012,0.0049857427,0.012693015,0.00054010685,0.0054008197,0.0005189482,0.010138079,0.000526789
ENSG00000224819,0.0005400819,0.15267068,0.00052701164,0.00221607,0.0012421778,0.0005183003,0.000530395,0.002641784,0.0005361569,0.002571763,0.00053432427
ENSG00000286272,0.0005344911,0.09502083,0.0005185968,0.001816605,0.002092326,0.000532976,0.0005277272,0.002054658,0.0005256585,0.0042575,0.00053829874
ENSG00000116106,0.0005389211,0.9248807,0.15074717,0.62626106,0.044583984,0.15862426,0.051391147,0.048776332,0.047250673,0.03171358,0.20155068
ENSG00000163082,0.00053128175,0.32378355,0.037849594,0.012169625,0.012464163,0.05867801,0.053010494,0.017126497,0.0150077725,0.013826042,0.047108117
ENSG00000116120,0.31466088,0.34365153,0.26261264,0.07811235,0.20033036,0.1068166,0.05339742,0.13830708,0.16922934,0.1242026,0.09540814
ENSG00000124003,0.9074806,0.18205155,0.0005268895,0.0014872707,0.0026538144,0.012465783,0.00054129213,0.0020373648,0.0005285437,0.0021334493,0.00053276913
ENSG00000123983,0.0005414624,1.4359099,0.584308,0.3068041,0.5129454,0.18107843,0.42638603,0.37223077,0.2220692,0.358627,0.2992907
ENSG00000152049,0.00052801234,0.0065022274,0.0005379835,0.004886175,0.18881401,0.01691473,0.0005208759,0.009328949,0.024588855,0.31318647,0.19768338
ENSG00000085449,0.0005263879,0.4375108,0.4468679,0.26083016,0.17772457,0.21090418,0.2801506,0.19144133,0.1414479,0.14419189,0.16741654
ENSG00000135919,0.00052893587,0.039171543,0.0005291245,0.08801753,0.4418768,0.06531001,0.15629038,0.041800242,0.1291687,0.05028999,0.097923964
ENSG00000036257,0.31453976,1.2075397,0.7840132,0.34185848,0.5349447,0.44602874,0.6729674,0.5311227,0.3948036,0.36452395,0.44465744
ENSG00000135905,0.0005399748,0.022146666,1.8698677,0.019677194,0.14542086,2.0612862,1.7778071,0.7689632,0.06411673,0.25349483,0.35931554
ENSG00000169047,0.33410752,0.36478522,0.00052724214,0.037804876,0.19560425,0.05812959,0.05566941,0.024991987,0.16373442,0.04794489,0.14769441
ENSG00000144468,0.32756785,0.7141827,0.41917747,0.1615939,0.2975744,0.18002562,0.437107,0.24802287,0.19780512,0.15835455,0.17757569
ENSG00000081052,0.32547137,0.05406607,0.036214583,0.08012363,2.0123882,0.280895,0.054477785,0.056874976,0.07571194,0.12288979,0.266805
ENSG00000169031,0.00052285736,0.068552196,0.036454335,0.047080588,1.3501341,0.11842843,0.05383936,0.0241111,0.06377628,0.106733,0.27760354
ENSG00000236432,0.00054412376,0.06961815,0.061644647,0.011255657,0.3025061,0.010438605,0.0005474141,0.010472818,0.037585426,0.044475876,0.064042225
ENSG00000168958,0.66353667,0.63862437,0.28010067,0.15998381,0.2429623,0.10515685,0.208418,0.1902547,0.22367464,0.1506008,0.12296121
ENSG00000173744,0.671838,0.7693078,1.5605255,0.31041446,0.6089257,0.24764387,0.51153535,1.9684886,0.3105582,0.2659742,0.26654696
ENSG00000135917,1.086897,0.00093842467,0.0005399378,0.0011475337,0.046354227,0.00051166635,0.0005340506,0.0004933442,0.0005362638,0.0022879571,0.019539027
ENSG00000123977,0.00054103223,0.00056736084,0.0005363686,0.00044673635,0.027188882,0.0005278368,0.00054282893,0.00050068955,0.0005285487,0.0004907498,0.0005238046
ENSG00000153820,1.0063696,8.276977,0.46824366,0.30559826,0.26607627,0.4285038,0.3342887,0.2550664,0.29449734,0.2956017,0.22039177
ENSG00000232023,0.0005414633,0.06200563,0.039075777,0.0011460626,0.12046998,0.00052417093,0.0005301699,0.007497109,0.000527595,0.000490551,0.0005313282
ENSG00000153823,0.9882955,0.13991943,4.312532,0.07809311,2.1889117,0.15006599,0.54286075,2.3623784,0.1842334,0.301956,0.382156
ENSG00000187957,0.00054151926,0.06273477,0.0005355329,0.0018896646,0.007186242,0.0114418,0.0005251722,0.0041873795,0.00052786333,0.0020992756,0.00053345546
ENSG00000153827,0.4744821,1.6334082,1.1867197,0.65713656,0.660499,0.52571344,0.5373103,0.8322004,0.49429232,0.41870484,0.5166264
ENSG00000153832,0.0005405675,0.089436024,0.13782446,0.020523557,0.050538465,0.023395943,0.00054086355,0.020896083,0.01770695,0.00623753,0.02636433
ENSG00000163053,0.0005269553,0.03341482,0.2565532,0.055788178,0.0048503154,0.01234639,0.00053494534,0.0022998294,0.018502438,0.0054720193,0.03932818
ENSG00000135899,0.00053568895,0.07856474,0.29219785,0.29488114,0.15740466,0.37257683,0.28728214,0.22308777,0.123796515,0.09270533,0.04731093
ENSG00000079263,0.0005298254,0.0016436348,0.19392304,0.04118675,0.009490582,0.41407466,0.69023055,0.06881877,0.00053224794,0.00612022,0.028327104
ENSG00000185404,0.5161178,0.019465743,0.18497959,0.11779856,0.10890303,0.29061934,0.2193674,0.14994985,0.07998655,0.076833114,0.121554
ENSG00000067066,0.31420225,1.0088792,1.3396037,1.0656897,0.6191486,0.958105,1.0410552,0.9007016,0.52344406,0.4163615,0.33784524
ENSG00000135932,0.663005,1.2439445,1.2203357,0.2976763,0.3489723,0.51637596,0.8629704,1.2495942,0.29919013,0.238065,0.29697317
ENSG00000173692,0.6796383,1.175007,0.7906611,0.2800228,0.3716719,0.24464849,0.43630424,0.51545763,0.24598049,0.24779437,0.20548956
ENSG00000135914,0.34708035,0.049091376,0.11164956,0.024708869,0.034528505,0.00052717,0.054437906,0.011791396,0.015583714,0.0067158057,0.056702234
ENSG00000135931,0.00053021463,0.07903239,0.15239489,0.037867423,0.20261559,0.029457824,0.00052967324,0.15103218,0.04264388,0.03773609,0.118533686
ENSG00000115053,0.0005238641,0.20505916,0.3254087,0.1380129,0.17252247,0.119226076,0.21828975,0.155101,0.11671003,0.11494155,0.12394254
ENSG00000187514,1.3047097,0.4267346,1.1041576,0.7216641,0.5900643,0.5143486,0.36856627,0.5184545,0.6029473,0.6629536,0.7750414
ENSG00000156973,0.0005376344,0.21856317,0.33015263,0.09827435,0.08218154,0.10555752,0.05703789,0.121941485,0.09568293,0.10255394,0.18005937
ENSG00000144524,0.0005429352,0.23354374,0.08229931,0.040630937,0.06380847,0.02256133,0.09011755,0.068539836,0.06549592,0.032878384,0.08827534
ENSG00000163273,0.0005490069,0.018864399,0.15329579,0.0447991,0.21944782,0.034529563,0.12448857,0.026902536,0.030330088,0.025798025,0.0815834
ENSG00000144535,0.81588006,1.0068135,0.69143945,0.32670632,0.708572,0.30688876,0.17930645,0.43518853,0.2695636,0.27154812,0.42750582
ENSG00000227033,0.50883913,0.1811518,0.15291068,0.04765076,0.15804006,0.03442503,0.0005329245,0.03294133,0.08250709,0.06613765,0.106514215
ENSG00000135930,0.0005463107,0.68060887,0.18642706,0.09496556,0.16581222,0.090165876,0.08642456,0.13265775,0.060487498,0.05304412,0.17453882
ENSG00000115468,0.0005351981,0.09215281,0.035714477,0.011407207,0.1236093,0.00052260543,0.11423178,0.008931964,0.00051926106,0.324369,0.24354427
ENSG00000204120,0.9510329,1.7288831,0.6645753,0.42836332,0.57861036,0.44906577,0.42683354,0.5871931,0.34952867,0.4397966,0.51459545
ENSG00000182600,0.000532944,0.05574335,0.039135892,0.007064702,0.018375196,0.024935892,0.0005273018,0.022775548,0.011815804,0.006859453,0.00052736443
ENSG00000168918,0.00052419334,0.015498984,1.5553056,0.28222576,0.033174362,0.9785432,1.0464602,1.3256361,0.056542918,0.01404238,0.045381572
ENSG00000085978,0.00054512656,0.12463671,0.29576096,0.057719726,0.05379397,0.22163537,0.19227217,0.11183127,0.05123241,0.028939374,0.08655463
ENSG00000077044,1.1526574,1.459055,0.67380583,0.14144433,0.30150166,0.41064963,1.5063809,0.7215799,0.10861165,0.39894426,0.71752167
ENSG00000085982,0.67938644,1.0788401,0.39348835,0.20068023,0.27641314,0.13145104,0.24365641,0.31097355,0.34686306,0.20799674,0.20381509
ENSG00000188042,0.0005428233,0.021755379,0.6302385,0.01467628,0.012085134,0.3498351,0.420848,0.5117526,0.024727268,0.007384216,0.01643734
ENSG00000235726,0.00052915403,0.010520229,0.0005344503,0.025285162,0.003026002,0.00054124196,0.0005346136,0.0005091946,0.00053410203,0.0023553525,0.0005405112
ENSG00000130147,0.0005394292,0.04542317,0.099252276,0.14061433,0.042263996,0.00052135886,0.0874847,0.0463142,0.010819559,0.024106964,0.0005255595
ENSG00000157985,1.4487842,2.2819967,0.77165425,0.7766881,1.930332,0.31327018,1.674051,0.6205535,3.14404,1.2604746,0.93901664
ENSG00000233611,0.00053356116,0.94604033,0.00053480914,0.010072474,0.013019234,0.0005205047,0.0005335448,0.013386449,0.050466966,0.011454935,0.023972495
ENSG00000182177,0.0005231398,2.9884264,0.1410704,0.05275233,0.0541974,0.08222963,0.18267244,0.044329215,0.10168913,0.05939968,0.050767336
ENSG00000132321,0.0005496165,0.026484475,0.0005432302,0.01307779,0.0060174135,0.00053515634,0.0005288303,0.0004954489,0.00053259195,0.00049989583,0.018432315
ENSG00000144476,0.5434864,0.28082436,0.053588122,0.14375225,0.18393257,0.03277849,0.08945188,0.03005002,0.12051141,0.04249474,0.18187183
ENSG00000227252,0.3557264,0.20597765,0.10614571,0.030013954,0.08376598,0.01040478,0.0005300434,0.04521093,0.05973422,0.034262996,0.09836172
ENSG00000198612,0.32949394,0.13832653,0.078691356,0.059135973,0.0811044,0.048777364,0.08725595,0.063865945,0.028146328,0.057439327,0.09432389
ENSG00000163359,0.0005269702,0.14846684,0.32098952,0.16611144,3.1571794,0.2224044,0.18400767,0.17098734,0.2759815,0.44039282,0.64132804
ENSG00000115648,0.00052996003,0.3463319,0.00053892814,0.046609335,0.0043404284,0.0005301824,0.3599647,0.0063992557,0.012022559,0.011590715,0.027214294
ENSG00000124831,1.1799258,5.9127917,1.9239198,0.8404384,0.7331656,0.7587419,0.78842485,1.7065077,0.3531545,0.72766346,0.7332644
ENSG00000286864,0.0005277628,0.13522711,0.036676303,0.008511739,0.004963503,0.045074362,0.00052973785,0.012861701,0.016453825,0.0033351525,0.048141584
ENSG00000177483,0.00054469716,0.006452468,0.0005221741,0.01346442,0.00468314,0.0005305734,0.0005325938,0.017288681,0.012700622,0.006931183,0.00053858705
ENSG00000132329,0.3119211,2.6918213,0.12535182,0.09717029,0.09244198,0.045860097,0.00053218915,0.059809007,0.054656465,0.08034074,0.1330693
ENSG00000184182,0.33015007,0.47914812,0.43155655,0.094198614,0.11944717,0.08503669,0.27534017,0.23259665,0.048040025,0.06450741,0.09474929
ENSG00000132330,0.0005322588,0.1991199,0.15495603,0.056595497,0.11143928,0.11363877,0.055363055,0.09900557,0.05749726,0.053587895,0.1370548
ENSG00000168427,0.33203703,0.11901972,0.0005247983,0.001305651,0.0015477599,0.00051515206,0.00053627475,0.000492643,0.012493965,0.002760998,0.01804929
ENSG00000132323,0.31494835,0.5201025,0.25743318,0.14477424,0.21152002,0.1460094,0.21379267,0.15067749,0.19039764,0.1377856,0.16810188
ENSG00000132326,0.3408141,0.13909674,0.17456026,0.05392226,0.09068906,0.06326565,0.00053960015,0.039552588,0.041940004,0.046033002,0.057780087
ENSG00000204104,0.0005338826,0.3598863,0.101767,0.056896508,0.11774932,0.057296004,0.08615619,0.08167825,0.07039476,0.075200446,0.16081293
ENSG00000065802,0.0005307234,0.09293533,0.12984635,0.0078010852,0.02924904,0.03868033,0.0005421662,0.02253635,0.01183519,0.01398306,0.036386214
ENSG00000234279,0.00052435085,0.038091656,0.00052449526,0.0013283537,0.0030986972,0.00052961893,0.0005459492,0.0023659836,0.000519694,0.0037431186,0.0005353032
ENSG00000233608,1.1189976,0.0013993449,0.000526756,0.01195452,0.24735862,0.011886044,0.0005239187,0.007046477,0.01848029,0.002073443,0.048121274
ENSG00000068024,1.1461391,2.0346258,0.9005358,0.35557482,0.5038117,0.5035087,0.67415726,0.6259109,0.6685876,0.23188066,0.32917023
ENSG00000130414,0.65593255,1.5000997,0.3869558,0.17798814,0.2034805,0.1794731,0.21083398,0.23919076,0.1514806,0.19005293,0.1942216
ENSG00000172428,0.34400442,0.042929124,0.00053693505,0.030830896,0.030744182,0.0362248,0.057544485,0.040695302,0.023404445,0.04437,0.05712794
ENSG00000063660,0.00052483915,0.14800212,0.00052849913,0.00913514,0.022888258,0.01707272,0.058265593,0.009639007,0.15439458,0.017301146,0.046538398
ENSG00000144504,0.0005341857,0.2500834,0.3922281,0.08684519,0.09991741,0.17887782,0.3441273,0.21630685,0.06554936,0.07134817,0.107776
ENSG00000142327,0.00052706385,0.06931954,0.038466617,0.03765807,0.025939561,0.102742106,0.12340132,0.060354903,0.01727872,0.03741007,0.025278388
ENSG00000142330,0.00054308434,0.11844582,0.08120492,0.015465844,0.024132423,0.017102866,0.0563002,0.03793322,0.02418258,0.015666151,0.046350595
ENSG00000162804,0.5277094,0.31774968,0.09870731,0.23508741,2.000844,0.10531003,0.17561214,0.078491755,0.07860723,0.087008245,0.36246735
ENSG00000225521,0.34542334,0.063808694,0.03562196,0.03522565,0.3650686,0.015106693,0.0005442466,0.018448817,0.020508267,0.015093939,0.06843013
ENSG00000122085,0.31581312,0.3599995,0.17284556,0.09051734,0.2605641,0.18780725,0.18852933,0.1442745,0.09954873,0.09271019,0.07610295
ENSG00000115685,0.5248506,0.142974,0.19709451,0.053561043,0.07098792,0.10158352,0.08582812,0.066093236,0.08533692,0.041503552,0.05679023
ENSG00000115677,1.7882049,0.9009915,0.53000605,0.23746434,0.4445046,0.19822033,0.3328942,0.38561657,0.26402745,0.17743234,0.20405968
ENSG00000168385,0.6499691,1.480809,0.55230755,0.3085676,0.47397256,0.29234287,0.57720983,0.45009956,0.38135752,0.26404136,0.42628118
ENSG00000006607,0.8573983,0.39439714,0.48033732,0.18227457,0.25491604,0.09189579,0.4143054,0.24772826,0.33485043,0.17858154,0.16718425
ENSG00000115694,0.0005342808,0.12761271,0.062392402,0.055601135,0.06151257,0.06842918,0.14996047,0.04122861,0.09133124,0.057216454,0.075084984
ENSG00000176946,0.5351198,0.21015294,0.10662901,0.03929503,0.051984683,0.031275976,0.0005378572,0.036905136,0.043375816,0.02365191,0.045818258
ENSG00000168397,0.31985164,0.31545419,0.17245898,0.098417215,0.12569709,0.10674377,0.085816815,0.14580028,0.048725586,0.09547354,0.09455861
ENSG00000168395,0.00052975304,0.30268282,0.0975147,0.058740802,0.17289463,0.06790315,0.39994916,0.10269075,0.12425562,0.06805466,0.05662116
ENSG00000180902,0.52756155,0.21629888,0.08186861,0.06352609,0.13831964,0.19365218,0.1834072,0.14150189,0.07679514,0.08196681,0.053013485
ENSG00000224272,0.00052781805,0.00080871227,0.00052857096,0.0004446143,0.00041593573,0.0005132736,0.00053050404,0.0005027062,0.00053510885,0.0005004328,0.000524965
ENSG00000233806,0.36169142,0.16774216,0.15494636,0.008528582,0.03426467,0.16336179,0.12855394,0.060206752,0.0005218786,0.004741426,0.026397076
ENSG00000232002,0.0005477266,0.6694456,0.038800556,0.011622016,0.0061961077,0.016142001,0.0005244567,0.012073223,0.0331663,0.0141785005,0.00052589504
ENSG00000224318,0.0005479968,0.026635947,0.00053511205,0.0015390025,0.00094724435,0.0005256747,0.00053451204,0.00048713898,0.107144296,0.0027020315,0.00053287303
ENSG00000134121,0.702948,0.06445453,0.036994368,0.007093215,0.02748423,0.020229911,0.057175517,0.014496932,4.4962163,0.013710128,0.01680736
ENSG00000224957,0.00053140486,0.014309868,0.00052907906,0.0068183737,0.042255554,0.017614849,0.059821807,0.079676315,0.012578907,0.10579517,0.050215274
ENSG00000134115,0.0005329737,0.0025647287,0.0005317759,0.0044979076,0.0009657647,0.00053911476,0.0005365289,0.00050188886,0.12379805,0.015040672,0.0005220761
ENSG00000144619,0.0005371079,0.029122572,0.11849988,0.1990884,0.12922072,0.013211567,0.00053973246,0.009572174,0.71727836,0.6474397,0.43432364
ENSG00000072756,0.32312143,0.19327152,0.1496332,0.11775779,0.16545512,0.14951679,0.11967689,0.13495573,0.076711416,0.061251126,0.15750402
ENSG00000113851,0.31912798,0.3773621,0.30444095,0.18086617,0.12956771,0.23304896,0.372536,0.15630752,0.1631777,0.10239226,0.08505835
ENSG00000223727,0.35264733,0.25454035,0.12277519,0.047035392,0.076522835,0.03753376,0.08858953,0.13756068,0.07242991,0.058662012,0.065569855
ENSG00000144455,1.5802163,1.5791615,1.4028516,0.4183505,0.5004197,0.538729,0.29911897,1.2006245,0.51308405,0.45883778,0.4014395
ENSG00000287720,0.5394884,0.1091421,0.095659636,0.017625416,0.02417848,0.058138557,0.0005266559,0.044326972,0.06852199,0.014252324,0.023265472
ENSG00000170364,0.0005191604,0.11533711,0.036642764,0.024186479,0.042218257,0.034439154,0.059380274,0.029447256,0.015184499,0.035247598,0.015859194
ENSG00000150995,1.2802161,0.6347793,0.5387827,0.6272175,1.4828492,0.5172037,0.70133805,0.24553241,0.3121269,1.1633672,1.5397146
ENSG00000235978,0.0005322063,0.15161695,0.30895022,0.30590275,0.14310472,0.086139105,0.22255276,0.11666318,0.24439283,0.09936585,0.14519255
ENSG00000235831,0.35654706,0.06943671,0.061487027,0.021411188,0.06052229,0.050116383,0.0005409558,0.016587472,0.04912628,0.017198764,0.026181767
ENSG00000134107,0.3269462,0.26992017,0.27588913,0.34694493,0.4338117,0.16308327,0.1492156,0.16425797,0.22317018,0.11952044,0.15846281
ENSG00000134108,0.32522985,0.48252016,0.49197605,0.18931787,0.21857874,0.111396745,0.3430712,0.4547881,0.22604313,0.17678136,0.29255778
ENSG00000233912,0.00053166837,0.24164234,0.23808001,0.077127874,0.098911785,0.04009068,0.18464515,0.13475834,0.097158186,0.044416957,0.08532493
ENSG00000134109,0.5220902,0.094351195,0.17697069,0.034052353,0.059195947,0.059869815,0.19390039,0.10585371,0.06321417,0.03969076,0.025835019
ENSG00000189229,0.000539976,0.020504039,0.13632305,0.0039418642,0.0044772318,0.00051867287,0.0005274801,0.04839479,0.0005344854,0.001997108,0.0005267607
ENSG00000226258,0.0005362995,0.0010807205,0.0905701,0.00045148126,0.0008875271,0.00052786956,0.0005375859,0.0004962026,0.0005298435,0.00050324085,0.0005364729
ENSG00000196277,0.0005399156,0.0037592337,0.0005377049,0.0018898433,0.009303588,0.013676716,0.0005318524,0.012009981,0.00052578724,0.0037530486,0.00054304826
ENSG00000270207,0.0005327348,0.0062209717,0.000528575,0.0028511344,0.0018151343,0.0005249572,0.0005430704,0.02012553,0.012659505,0.0070086056,0.00054520526
ENSG00000227110,0.5234354,0.7264074,0.4113481,0.2125468,0.19232476,0.05750103,0.00053095876,0.191322,0.47489023,0.17252252,0.30806065
ENSG00000071282,1.0325634,0.43388745,0.058020614,0.26225427,0.119171984,0.02108595,0.12234774,0.02464343,0.06948256,0.06556432,0.14320038
ENSG00000125046,0.00054053625,0.0713923,0.0005376282,0.027496353,0.000740168,0.00052364735,0.0005375977,0.0025557473,0.019496312,0.0004929896,0.018691493
ENSG00000182533,0.0005396812,0.30076125,0.00054143433,0.0058640386,0.010886992,0.023764322,0.0005218037,0.0034105068,0.011313042,0.0074485764,0.026304059
ENSG00000070950,0.0005363997,0.151769,0.33219528,0.046710897,0.063861385,0.042562388,0.0005237498,0.06781085,0.06395709,0.030402102,0.058276426
ENSG00000196220,0.00052702834,1.4563661,0.24964564,0.050566494,0.08614549,0.082164325,0.29584473,0.3903232,0.14129528,0.059058487,0.041987322
ENSG00000206573,0.0005454936,0.9690545,0.33571616,0.24755172,0.46902007,0.25784156,0.27292347,0.23680109,0.32186157,0.27891982,0.28680757
ENSG00000134077,0.00052914914,0.19466299,0.17109963,0.029284177,0.052893285,0.023766788,0.08669366,0.044683278,0.028576646,0.049225938,0.06553471
ENSG00000168137,2.6766784,2.0532541,1.1678096,0.7733835,1.137985,0.6483632,0.94319576,0.67092776,0.79109806,0.72417814,0.8349805
ENSG00000163719,0.0005164044,0.41437885,0.32895452,0.0850833,0.083076976,0.14808534,0.21224107,0.22414234,0.06334249,0.068532325,0.09551743
ENSG00000114026,0.33858278,0.120381914,0.24151973,0.052810248,0.09020248,0.058940943,0.15731746,0.05625734,0.048515003,0.05853969,0.1089607
ENSG00000134072,0.000536026,0.034886114,0.10809191,0.030372445,0.052925773,0.044206038,0.054882377,0.04695875,0.051332362,0.034794655,0.0923965
ENSG00000171148,0.00052818615,0.11666332,0.15152448,0.023223698,0.057612453,0.030395465,0.19233489,0.05082592,0.022511765,0.049912017,0.0448354
ENSG00000241553,0.00053569925,0.11498143,0.21772651,0.059009057,0.08239001,0.090157956,0.052928932,0.16338885,0.062210105,0.055297546,0.04435839
ENSG00000214021,0.00052872265,0.17310157,0.3512199,0.17242715,0.17392415,0.093188494,0.14835106,0.15207176,0.17585538,0.09729914,0.12583797
ENSG00000156990,0.0005364025,0.099017665,0.03803784,0.020017795,0.032925423,0.037941862,0.0005282565,0.031576693,0.04424951,0.014879448,0.017533485
